nose,422.40219175583655,65.37846546692606
leftEye,435.5289776872568,56.745576969844365
rightEye,419.6854480787938,55.49179611502919
leftEar,478.07085207928014,62.474426982003905
rightEar,428.9193974951362,65.70132956894454
leftShoulder,474.4050568458171,131.4743243859436
rightShoulder,433.17162420963035,141.65656538788912
leftElbow,492.99990880350197,250.66512645914395
rightElbow,430.55360074173154,258.2438214372568
leftWrist,415.97435858463035,300.9771704766537
rightWrist,387.3393421692607,289.61347884241246
leftHip,445.0984162208171,372.26015321011675
rightHip,436.695000911965,378.14776112597275
leftKnee,447.7129438229572,529.7765685797665
rightKnee,443.90001823929964,527.5808988934825
leftAnkle,445.3198337183852,563.2070008511673
rightAnkle,453.3921297422179,560.598325024319
nose,415.079720938716,64.85941489846789
leftEye,428.42762037937746,54.630179201118665
rightEye,416.2916084022374,53.23918561527236
leftEar,474.8275246230545,61.77491184338521
rightEar,431.2192971789883,64.46770694005352
leftShoulder,467.6774531857977,132.81350696133268
rightShoulder,433.2312059216926,137.9022145549611
leftElbow,485.68655763618676,250.179999088035
rightElbow,428.1479891172179,253.61662512159535
leftWrist,415.88335207928014,299.46304261916345
rightWrist,384.6585451118677,288.35622112110894
leftHip,447.4261308365759,372.0594449173152
rightHip,438.6839965345331,379.90344570768485
leftKnee,440.37705952091443,504.79693579766536
rightKnee,437.290704036965,527.0448914761673
leftAnkle,446.3299109314202,562.6022160749027
rightAnkle,445.70118707441634,560.770686405642
nose,414.14708475194556,64.92871473735408
leftEye,427.6963384606031,54.538365226775284
rightEye,415.1785931420234,52.74180371473736
leftEar,474.80388953064204,63.19244741001947
rightEar,430.96383298881324,64.7988547239786
leftShoulder,466.31208961575874,134.2171160627432
rightShoulder,432.2878541464008,138.1930743859436
leftElbow,481.1312165612841,252.1442956590467
rightElbow,429.2176480423152,253.81771339980543
leftWrist,414.75806329036965,300.07375516780155
rightWrist,386.86341044503894,290.0829128161479
leftHip,447.43452851410507,374.7944658925097
rightHip,439.160688229572,380.9556253039883
leftKnee,437.4104754377432,534.6960116731518
rightKnee,436.7270336819066,531.108797422179
leftAnkle,445.21271583171205,564.1345452334631
rightAnkle,443.7232490272374,562.4565296692607
nose,413.96799762889106,65.97078672178989
leftEye,427.25487141293775,55.20331119285021
rightEye,415.63875547178986,53.44544169503891
leftEar,473.4835922300584,64.09232885457197
rightEar,431.4022221546693,64.92801176434824
leftShoulder,464.97609891780155,135.3411129012646
rightShoulder,434.6021552772374,138.70947455617704
leftElbow,480.56146643968873,254.66903270914395
rightElbow,426.1624893604086,255.81951453064204
leftWrist,410.72657009970817,303.1665704036965
rightWrist,383.61575115515564,290.98404821254866
leftHip,446.9069567728599,376.11255927772373
rightHip,440.8679246716926,380.8887478720817
leftKnee,436.44884636429964,536.7213339007782
rightKnee,440.3368190661479,532.317075024319
leftAnkle,444.7979617582685,562.585800705253
rightAnkle,446.03124240029183,560.8032131566148
nose,413.69634606031127,64.42314415126458
leftEye,427.18822197227627,54.93384454036965
rightEye,415.33450115515564,51.963888086697466
leftEar,474.2862734071012,63.673603933608945
rightEar,431.18152662937746,64.25102976045721
leftShoulder,465.4553365150778,135.7660505836576
rightShoulder,435.7708004012646,137.57801100437743
leftElbow,482.7418987110895,256.215421327821
rightElbow,426.89244133025295,256.001109557393
leftWrist,406.78209356760703,302.876641536965
rightWrist,380.17661721789887,290.67162420963035
leftHip,446.30650383025295,373.02430386673154
rightHip,434.2932271400778,380.03412268968873
leftKnee,433.9105058365759,530.5528407709144
rightKnee,438.57710663910507,528.9258572470817
leftAnkle,444.1593962791829,566.2986381322958
rightAnkle,446.1768528088521,564.223233827821
nose,414.044564688716,64.71970376337549
leftEye,427.9709159168288,54.82854108402236
rightEye,415.27263953064204,52.90923478538426
leftEar,473.43305417071986,63.4109770184825
