nose,439.6577091439689,98.52529562864785
leftEye,451.04176799610894,85.0600946923638
rightEye,437.2932499392023,83.57182484192606
leftEar,494.7389880228599,97.1835671510214
rightEar,436.0416540004864,91.85111791707197
leftShoulder,491.8097565053502,166.9172543774319
rightShoulder,482.23663211332683,161.12908864299612
leftElbow,476.9321878039883,313.32985013375486
rightElbow,450.9243525048638,303.8204112962062
leftWrist,445.50215071741246,422.54803015564204
rightWrist,433.92608523832683,415.4217078064202
leftHip,484.1032724343385,402.19620166585605
rightHip,490.40882630107006,401.1640852991245
leftKnee,19.161701128176677,467.4083475194552
rightKnee,39.010128511065176,455.549496899319
leftAnkle,33.26803838232612,477.5946543652724
rightAnkle,32.86048265746595,474.18538728112844
nose,434.2496048151751,98.88903666099222
leftEye,448.67271096789887,87.729359192607
rightEye,433.14935706468873,84.49211150291828
leftEar,488.07810980058366,95.39368388253891
rightEar,438.89515442607006,87.19996352140078
leftShoulder,484.2574705131323,168.2179634302043
rightShoulder,485.5428091561284,161.28186177650778
leftElbow,475.75780490029183,300.82399835846303
rightElbow,450.9555493069066,289.7505015807393
leftWrist,418.3522312743191,412.40716956468873
rightWrist,431.66988387645915,405.7133846060311
leftHip,475.5911053015564,415.0472701848249
rightHip,492.22367461089493,411.6205997689689
leftKnee,482.8893330496109,564.2802316391051
rightKnee,482.33892418531127,564.88547239786
leftAnkle,408.68563047178986,417.734375
rightAnkle,472.4842306055448,472.40583961575874
nose,434.2496048151751,98.88903666099222
leftEye,448.67271096789887,87.729359192607
rightEye,433.14935706468873,84.49211150291828
leftEar,488.07810980058366,95.39368388253891
rightEar,438.89515442607006,87.19996352140078
leftShoulder,484.2574705131323,168.2179634302043
rightShoulder,485.5428091561284,161.28186177650778
leftElbow,475.75780490029183,300.82399835846303
rightElbow,450.9555493069066,289.7505015807393
leftWrist,418.3522312743191,412.40716956468873
rightWrist,431.66988387645915,405.7133846060311
leftHip,475.5911053015564,415.0472701848249
rightHip,492.22367461089493,411.6205997689689
leftKnee,482.8893330496109,564.2802316391051
rightKnee,482.33892418531127,564.88547239786
leftAnkle,408.68563047178986,417.734375
rightAnkle,472.4842306055448,472.40583961575874
nose,434.4864877188716,96.82446194066148
leftEye,449.86316725437746,86.32850498540856
rightEye,431.96680447470817,81.13554839494162
leftEar,489.97742886673154,95.61880623784046
rightEar,434.0514424246109,86.4343309216926
leftShoulder,484.1667299975681,169.84109010214007
rightShoulder,467.6106137524319,174.50292208779183
leftElbow,472.7410247446498,303.4479495987354
rightElbow,452.49874604815176,292.7305371473735
leftWrist,409.09092290856034,400.66486046935796
rightWrist,417.8632280520428,397.0227003283074
leftHip,480.9254924610895,416.41673759727627
rightHip,485.02595300340465,412.04530946011675
leftKnee,484.81722701848247,555.0305888253891
rightKnee,491.5280353234436,555.7046069430934
leftAnkle,477.93854116001944,444.938252371109
rightAnkle,500.26249392023345,571.4873388861868
nose,430.37470361138134,96.38301389226655
leftEye,445.8563731152724,87.4441231456712
rightEye,430.1341348492218,82.00590497324902
leftEar,488.4046312621595,97.32938655155641
rightEar,434.4611806906615,86.82590588521401
leftShoulder,481.0375121595331,173.7045537451362
rightShoulder,483.9840330131323,164.9815517084144
leftElbow,467.82211363083655,307.81246200145915
rightElbow,449.77413667315176,300.0361366123541
leftWrist,396.01839889348247,374.87715071741246
